state_name,crop_name,apy_item_interval_start,temperature_recorded_date,state_temperature_max_val,state_temperature_min_val,state_rainfall_val,yield,FRL,Live Cap FRL,Level,Current Live Storage
Andhra Pradesh,rice,2015,2015-11-26,32.8,16.35,0.0,4.46602,152.29666666666665,2.8383333333333334,142.05266666666665,1.1018166666666667
Andhra Pradesh,rice,2015,2015-11-27,33.32,17.47,0.0,4.46602,152.29666666666665,2.8383333333333334,142.02,1.10223
Andhra Pradesh,rice,2015,2015-11-28,32.64,16.96,0.0,4.46602,152.29666666666665,2.8383333333333334,142.057,1.1029733333333334
Andhra Pradesh,rice,2015,2015-11-29,32.11,17.03,0.13,4.46602,152.29666666666665,2.8383333333333334,142.06333333333333,1.1037166666666667
Andhra Pradesh,rice,2015,2015-11-30,30.28,19.47,8.92,4.46602,152.29666666666665,2.8383333333333334,142.04666666666665,1.1011266666666668
Andhra Pradesh,rice,2015,2015-12-01,30.35,19.27,6.38,4.46602,152.29666666666665,2.8383333333333334,142.08666666666667,1.10846
Andhra Pradesh,rice,2015,2015-12-02,29.09,19.14,5.21,4.46602,152.29666666666665,2.8383333333333334,142.17666666666665,1.1245366666666665
Andhra Pradesh,rice,2015,2015-12-03,32.21,18.76,5.38,4.46602,152.29666666666665,2.8383333333333334,142.25066666666666,1.13828
Andhra Pradesh,rice,2015,2015-12-04,32.61,17.77,0.92,4.46602,152.29666666666665,2.8383333333333334,142.32,1.15069
Andhra Pradesh,rice,2015,2015-12-05,32.45,16.82,0.0,4.46602,152.29666666666665,2.8383333333333334,142.35333333333332,1.1554333333333333
Andhra Pradesh,rice,2015,2015-12-06,31.23,17.82,0.0,4.46602,152.29666666666665,2.8383333333333334,142.35333333333332,1.1554333333333333
Andhra Pradesh,rice,2015,2015-12-07,32.07,17.1,0.0,4.46602,152.29666666666665,2.8383333333333334,142.35,1.1551766666666667
Andhra Pradesh,rice,2015,2015-12-08,31.95,16.52,0.0,4.46602,152.29666666666665,2.8383333333333334,142.33,1.1511766666666667
Andhra Pradesh,rice,2015,2015-12-09,31.62,15.71,0.0,4.46602,152.29666666666665,2.8383333333333334,142.3166666666667,1.1481000000000001
Andhra Pradesh,rice,2015,2015-12-10,33.27,15.15,0.0,4.46602,152.29666666666665,2.8383333333333334,142.28666666666666,1.1435366666666666
Andhra Pradesh,rice,2015,2015-12-11,33.43,16.6,0.0,4.46602,152.29666666666665,2.8383333333333334,142.25,1.1383066666666666
Andhra Pradesh,rice,2015,2015-12-12,34.43,18.63,0.0,4.46602,152.29666666666665,2.8383333333333334,142.21,1.13174
Andhra Pradesh,rice,2015,2015-12-13,34.39,18.75,0.0,4.46602,152.29666666666665,2.8383333333333334,142.17666666666665,1.1261766666666666
Andhra Pradesh,rice,2015,2015-12-14,34.41,18.54,0.0,4.46602,152.29666666666665,2.8383333333333334,142.1833333333333,1.1216133333333334
Andhra Pradesh,rice,2015,2015-12-15,33.89,16.83,0.0,4.46602,152.29666666666665,2.8383333333333334,142.10666666666665,1.1153233333333332
Andhra Pradesh,rice,2015,2015-12-16,33.64,16.75,0.0,4.46602,152.29666666666665,2.8383333333333334,142.06333333333333,1.1096966666666666
Andhra Pradesh,rice,2015,2015-12-17,33.59,16.52,0.0,4.46602,152.29666666666665,2.8383333333333334,142.03333333333333,1.1050733333333334
Andhra Pradesh,rice,2015,2015-12-18,33.74,15.99,0.0,4.46602,152.29666666666665,2.8383333333333334,141.98,1.0997833333333333
Andhra Pradesh,rice,2015,2015-12-19,33.44,16.56,0.0,4.46602,152.29666666666665,2.8383333333333334,141.92666666666665,1.0938999999999999
Andhra Pradesh,rice,2015,2015-12-20,33.4,17.46,0.57,4.46602,152.29666666666665,2.8383333333333334,141.88666666666666,1.0896100000000002
Andhra Pradesh,rice,2015,2015-12-21,32.99,17.33,0.0,4.46602,152.29666666666665,2.8383333333333334,141.86333333333334,1.08706
Andhra Pradesh,rice,2015,2015-12-22,33.99,16.42,0.0,4.46602,152.29666666666665,2.8383333333333334,141.75333333333333,1.07377
Andhra Pradesh,rice,2015,2015-12-23,33.3,16.19,0.05,4.46602,152.29666666666665,2.8383333333333334,141.63,1.059
Andhra Pradesh,rice,2015,2015-12-24,33.59,15.86,0.0,4.46602,152.29666666666665,2.8383333333333334,72.47,0.0
Andhra Pradesh,rice,2015,2015-12-25,31.21,16.1,0.0,4.46602,152.29666666666665,2.8383333333333334,141.51666666666668,1.047
Andhra Pradesh,rice,2015,2015-12-26,30.69,14.73,0.3,4.46602,152.29666666666665,2.8383333333333334,141.48,1.0433333333333332
Andhra Pradesh,rice,2015,2015-12-27,31.28,12.86,0.0,4.46602,152.29666666666665,2.8383333333333334,141.45000000000002,1.0403333333333333
Andhra Pradesh,rice,2015,2015-12-28,32.06,12.95,0.0,4.46602,152.29666666666665,2.8383333333333334,141.40333333333334,1.0383333333333333
Andhra Pradesh,rice,2015,2015-12-29,33.55,13.72,0.0,4.46602,152.29666666666665,2.8383333333333334,141.37333333333333,1.032
Andhra Pradesh,rice,2015,2015-12-30,33.58,13.94,0.0,4.46602,152.29666666666665,2.8383333333333334,141.33333333333334,1.028
Andhra Pradesh,rice,2015,2015-12-31,32.38,14.1,0.0,4.46602,152.29666666666665,2.8383333333333334,141.26,1.0210000000000001
Andhra Pradesh,rice,2016,2016-01-01,32.69,14.81,0.0,4.7298,152.29666666666665,2.8383333333333334,141.22166666666666,1.0176666666666667
Andhra Pradesh,rice,2016,2016-01-02,33.08,13.99,0.0,4.7298,152.29666666666665,2.8383333333333334,141.18433333333334,1.0143333333333333
Andhra Pradesh,rice,2016,2016-01-03,33.78,13.79,0.0,4.7298,152.29666666666665,2.8383333333333334,141.14333333333335,1.0113333333333332
Andhra Pradesh,rice,2016,2016-01-04,32.94,14.04,0.0,4.7298,152.29666666666665,2.8383333333333334,141.10666666666668,1.0066666666666666
Andhra Pradesh,rice,2016,2016-01-05,32.21,14.37,0.0,4.7298,152.29666666666665,2.8383333333333334,141.07666666666668,1.0036666666666667
Andhra Pradesh,rice,2016,2016-01-06,31.86,14.48,0.0,4.7298,152.29666666666665,2.8383333333333334,141.04,1.0003333333333335
Andhra Pradesh,rice,2016,2016-01-07,32.34,14.96,0.0,4.7298,152.29666666666665,2.8383333333333334,141.00333333333333,0.9966666666666667
Andhra Pradesh,rice,2016,2016-01-08,32.14,14.64,0.0,4.7298,152.29666666666665,2.8383333333333334,140.97666666666666,0.9940000000000001
Andhra Pradesh,rice,2016,2016-01-09,32.39,15.06,0.0,4.7298,152.29666666666665,2.8383333333333334,140.93666666666667,0.9899999999999999
Andhra Pradesh,rice,2016,2016-01-10,32.44,13.72,0.0,4.7298,152.29666666666665,2.8383333333333334,140.90333333333334,0.9866666666666667
Andhra Pradesh,rice,2016,2016-01-11,32.1,13.97,0.0,4.7298,152.29666666666665,2.8383333333333334,140.85666666666665,0.983
Andhra Pradesh,rice,2016,2016-01-12,32.01,14.07,0.0,4.7298,152.29666666666665,2.8383333333333334,140.82000000000002,0.98
Andhra Pradesh,rice,2016,2016-01-13,32.15,13.82,0.0,4.7298,152.29666666666665,2.8383333333333334,140.78,0.9773333333333333
Andhra Pradesh,rice,2016,2016-01-14,32.23,14.34,0.0,4.7298,152.29666666666665,2.8383333333333334,140.74,0.9746666666666667
Andhra Pradesh,rice,2016,2016-01-15,31.49,14.93,0.0,4.7298,152.29666666666665,2.8383333333333334,140.70333333333335,0.972
Andhra Pradesh,rice,2016,2016-01-16,31.81,14.07,0.0,4.7298,152.29666666666665,2.8383333333333334,140.68,0.9706666666666667
Andhra Pradesh,rice,2016,2016-01-17,32.27,14.51,0.0,4.7298,152.29666666666665,2.8383333333333334,140.64666666666668,0.968
Andhra Pradesh,rice,2016,2016-01-18,32.51,15.34,0.0,4.7298,152.29666666666665,2.8383333333333334,140.61333333333334,0.9656666666666668
Andhra Pradesh,rice,2016,2016-01-19,30.36,17.89,0.01,4.7298,152.29666666666665,2.8383333333333334,140.58333333333334,0.9630000000000001
Andhra Pradesh,rice,2016,2016-01-20,28.58,17.8,1.42,4.7298,152.29666666666665,2.8383333333333334,140.54666666666665,0.9603333333333334
Andhra Pradesh,rice,2016,2016-01-21,30.64,16.99,2.37,4.7298,152.29666666666665,2.8383333333333334,71.0,0.0
Andhra Pradesh,rice,2016,2016-01-22,30.8,15.55,0.01,4.7298,152.29666666666665,2.8383333333333334,140.47333333333333,0.9550000000000001
Andhra Pradesh,rice,2016,2016-01-23,31.17,13.78,0.02,4.7298,152.29666666666665,2.8383333333333334,140.43666666666667,0.9523333333333334
